Age;Gender;Job;Area;CitySize;FamilySize;Income;Wealth;Debt;FinEdu;ESG;Digital;BankFriend;LifeStyle;Luxury;Saving;Investments
52;0;2;1;2;1;0,554439899;0,206508708;0,584159078;0,523751743;0,428498846;0,529167657;0,505794213;0,386599045;0,686076804;0,528254138;3
88;0;2;1;2;6;0,780905355;0,456295211;0,439869261;0,558825807;0,496320765;0,582921867;0,697885003;0,077853641;0,207641058;0,456181013;1
66;0;5;1;1;1;0,276864355;0,177815289;0,131069262;0,173051807;0,586121251;0,06685889;0,269538195;0,376193357;0,148037925;0,267996526;1
67;0;2;2;1;1;0,936255647;0,150802486;0,46518625;0,76192342;0,494662584;0,42969022;0,695126949;0,459204276;0,53504009;0,727886886;3
66;0;5;2;2;3;0,258276524;0,403324303;0,014287395;0,151916219;0,575778431;0,242672706;0,465550263;0,211706976;0,257707868;0,348918711;2
55;1;2;1;2;2;0,742173447;0,341402141;0,770437816;0,573879432;0,905879403;0,875920361;0,599653673;0,483504748;0,60443262;0,647075203;1
54;0;2;1;3;4;0,816762012;0,85248744;0,603085958;0,799100679;0,814578549;0,722005289;0,847075749;0,837687227;0,828017342;0,294736135;3
77;1;2;2;2;1;0,733978608;0,657123752;0,593177368;0,6712717;0,940545925;0,801517251;0,641540267;0,389702262;0,779922186;0,523721709;3
29;0;2;3;1;3;0,295017029;0,382321975;0,603471569;0,530184866;0,643211887;0,470472154;0,512346089;0,258178229;0,3931517;0,582045114;3
56;1;1;1;3;4;0,842727841;0,952996524;0,812881156;0,817557378;0,325018531;0,507621549;0,840547474;0,864987809;0,841719926;0,80351606;2
88;0;5;1;1;1;0,438505313;0,451293221;0,306173094;0,325879155;0,65506164;0,311593691;0,641357533;0,166667122;0,24334024;0,45167677;3
56;1;2;1;3;4;0,798693136;0,813938657;0,76348585;0,888598514;0,724138622;0,808813998;0,862443111;0,637476729;0,602099364;0,479865341;2
33;1;2;1;2;6;0,485957845;0,607747158;0,654614976;0,219313248;0,454725642;0,477239733;0,274449803;0,72235065;0,125170006;0,615908802;2
89;0;2;1;2;1;0,301384499;0,683609915;0,601330741;0,572022767;0,63573381;0,552104614;0,459199366;0,524435326;0,284954323;0,708251038;2
58;0;2;1;3;1;0,793860314;0,920500998;0,513711787;0,793352162;0,727552371;0,7217297;0,823835389;0,863068035;0,876044617;0,562807882;3
75;0;5;1;2;4;0,269774272;0,756182339;0,161162227;0,413922107;0,406513996;0,082572005;0,712892247;0,290112081;0,133719193;0,112370008;1
36;1;2;1;1;2;0,438747792;0,840026394;0,526013302;0,373734908;0,496325165;0,599598174;0,317740052;0,586734439;0,463904379;0,59584777;1
89;1;2;1;2;1;0,650145543;0,531739594;0,277263703;0,498367797;0,434928056;0,608572757;0,865878574;0,524359905;0,519669666;0,437665737;2
27;0;2;1;1;1;0,58838677;0,237023738;0,282582782;0,447177471;0,822137967;0,691513709;0,337157007;0,798300901;0,921707826;0,573925764;3
51;0;2;3;2;2;0,392647858;0,587244591;0,361837178;0,486720591;0,666220552;0,473366713;0,636015715;0,271765002;0,268974132;0,293525648;2
23;0;4;1;2;1;0,815847962;0,640309735;0,294889154;0,624776721;0,440802229;0,877284069;0,893043341;0,923340551;0,790433423;0,057217619;1
79;1;5;1;1;4;0,548434206;0,567816397;0,76554179;0,694418425;0,695657582;0,62255596;0,832707389;0,347081434;0,590854141;0,569414239;3
62;1;2;1;3;4;0,826815968;0,767590051;0,701687359;0,827059138;0,422785845;0,902007702;0,861023581;0,419935711;0,876723863;0,463915256;3
94;0;5;2;1;2;0,185519751;0,326933028;0,034476855;0,229884646;0,410560793;0,17974342;0,550768678;0,19035617;0,19816997;0,490870769;2
91;0;5;1;1;4;0,274541958;0,292626459;0,140371239;0,40247663;0,411632997;0,309948411;0,647529355;0,323725271;0,416863324;0,423064176;1
41;0;2;1;1;4;0,841459991;0,264423613;0,483460083;0,579392552;0,694663339;0,575284234;0,57644995;0,29034852;0,462887883;0,446222238;3
31;1;2;2;3;2;0,894224973;0,788166025;0,826171946;0,824042724;0,532515228;0,867929637;0,804113882;0,557923893;0,847003313;0,540795071;2
23;0;2;1;1;2;0,170755151;0,542902603;0,599526894;0,713397071;0,736863626;0,470845543;0,706044224;0,33945534;0,810489062;0,601007734;3
61;1;2;1;2;1;0,826449221;0,92116325;0,64840964;0,839798239;0,695061176;0,807967668;0,793018686;0,924471395;0,895376336;0,580608103;3
73;0;2;1;1;6;0,765440506;0,717307866;0,391159087;0,566693325;0,640260759;0,483104362;0,778272378;0,300603595;0,543253212;0,362010533;3
55;1;1;2;2;1;0,769079954;0,502011485;0,030939921;0,278461637;0,577668192;0,02497474;0,386787144;0,218587508;0,491317731;0,525800619;1
27;0;2;1;2;2;0,758563295;0,861029692;0,74205274;0,511422049;0,316177594;0,473668096;0,649078913;0,149864782;0,223455469;0,480331554;3
84;1;2;3;1;6;0,610191853;0,649037031;0,191448802;0,644330211;0,436196637;0,661593373;0,377595583;0,591992197;0,281378074;0,722522797;2
36;0;2;1;1;4;0,688369192;0,666349816;0,431838164;0,250911825;0,600135835;0,500559222;0,491760417;0,585926639;0,432197031;0,549452484;3
59;0;2;3;3;3;0,676402836;0,857017392;0,772893273;0,665189292;0,858709141;0,640998629;0,773373567;0,440473034;0,595864354;0,409322442;3
82;0;2;2;1;3;0,570009708;0,711397678;0,702692414;0,319498561;0,480293239;0,65519653;0,610002773;0,789962543;0,273492304;0,747957339;1
95;0;2;3;3;6;0,746064352;0,475339007;0,494050204;0,608238331;0,520209489;0,616741652;0,434087697;0,471911314;0,526092133;0,872339441;2
89;0;5;2;1;2;0,531347744;0,523616523;0,231234672;0,259155294;0,743172406;0,341268691;0,571217698;0,201255219;0,177568434;0,29919903;2
69;0;2;1;1;3;0,833739139;0,707987884;0,800390268;0,586506987;0,53324423;0,539990406;0,559753625;0,437964247;0,197222115;0,538110189;3
74;1;5;1;2;1;0,587008482;0,348459498;0,111486108;0,261771022;0,691136809;0,274938161;0,785463382;0,204246547;0,082995178;0,377972162;2
68;1;5;1;3;3;0,829587592;0,179496962;0,709555246;0,257865938;0,646653115;0,35135573;0,648600858;0,614382495;0,642810211;0,534688243;3
90;0;5;1;1;2;0,180122608;0,257437962;0,143890322;0,367340049;0,84692735;0,615579027;0,84320464;0,112438994;0,210279411;0,126646307;3
58;0;2;1;3;1;0,529810198;0,139581511;0,321448292;0,35972889;0,201525188;0,204728326;0,398719317;0,06085905;0,497662724;0,447696906;3
83;0;2;3;1;6;0,485635281;0,47430753;0,533448681;0,411006983;0,621426044;0,552259098;0,721447301;0,377242512;0,511654312;0,702793038;1
31;0;2;1;3;1;0,820604609;0,240325924;0,773048987;0,475116455;0,725588511;0,762493754;0,328211073;0,680115339;0,629682146;0,830797361;3
68;1;2;2;2;2;0,357577983;0,42770987;0,227840029;0,286593331;0,482433627;0,264110191;0,449557911;0,1711324;0,353735329;0,355069158;2
69;1;2;2;1;3;0,425174109;0,871765596;0,311757905;0,239202658;0,532477906;0,384236698;0,670328431;0,415244199;0,496295212;0,394880681;3
80;1;5;3;1;3;0,283073673;0,3114379;0,097797998;0,447886232;0,367225189;0,255751034;0,366078095;0,253885982;0,188194685;0,207271168;2
73;0;1;1;1;1;0,465884959;0,587039006;0,045880965;0,357498607;0,767071212;0,342981247;0,652595793;0,283602174;0,191288748;0,14902606;1
74;0;2;1;2;1;0,600184293;0,728260807;0,22659623;0,556341514;0,297290158;0,426786095;0,636840996;0,322754471;0,605950273;0,560039571;2
30;1;2;3;2;4;0,368989816;0,67112124;0,626239229;0,277213059;0,67238735;0,623369009;0,706767542;0,208213729;0,527352112;0,50130922;3
60;0;2;1;3;1;0,803720924;0,751125413;0,494203643;0,719759876;0,559950677;0,942023697;0,778153027;0,710032935;0,74695594;0,326217516;2
34;0;2;2;2;1;0,957817284;0,877844644;0,528817217;0,804183667;0,476452239;0,901796779;0,837402282;0,91471717;0,730427237;0,409133637;1
82;1;5;1;1;2;0,457616304;0,407089706;0,05404643;0,51879031;0,623541012;0,465315509;0,737261051;0,325792469;0,410628319;0,313292096;3
63;1;1;1;2;2;0,344805455;0,711408526;0,315939376;0,6235651;0,580075826;0,492313698;0,708347778;0,49981246;0,569341103;0,411321462;3
31;1;2;3;3;2;0,513973044;0,77489472;0,50092071;0,494639795;0,476114112;0,412111417;0,647464379;0,564490992;0,487169443;0,396856803;3
86;0;5;1;1;1;0,236834635;0,445467729;0,112030285;0,522573392;0,49778761;0,158316947;0,684603334;0,202479221;0,218137915;0,163296003;2
58;1;2;2;1;3;0,407850036;0,658014593;0,259760676;0,606331541;0,631079849;0,471675511;0,621362367;0,260580058;0,529314896;0,381363213;1
32;0;2;1;1;2;0,745378458;0,569928296;0,347752083;0,614910193;0,191617366;0,540657152;0,550761215;0,608969551;0,639240903;0,630343611;2
83;1;5;1;2;3;0,23288133;0,293927667;0,09190276;0,21894713;0,516214713;0,236268846;0,745685274;0,165927581;0,353267419;0,298020607;1
77;1;5;2;1;4;0,35409569;0,599357546;0,15635114;0,259422444;0,688101285;0,304067015;0,719875904;0,289425419;0,217617973;0,210873762;2
95;0;2;1;1;3;0,555423032;0,729496364;0,360650866;0,538084362;0,644222893;0,430425004;0,603749014;0,127412981;0,349894324;0,628324673;3
83;0;2;1;2;2;0,441301261;0,783707058;0,392758533;0,730322772;0,49572372;0,497455689;0,505171605;0,729541512;0,625213951;0,826129222;3
46;1;2;1;1;4;0,919655261;0,481553609;0,783095553;0,658030938;0,552824979;0,90264489;0,537912379;0,623064289;0,495906073;0,594629187;3
78;0;2;1;1;4;0;0,442832969;0,432875052;0,277794263;0,315157653;0,443072722;0,513104212;0,371349966;0,423701825;0,497184089;1
89;0;2;1;3;1;0,055185303;0,210630284;0,426470247;0,414605361;0,340602828;0,204501573;0,358668392;0,173265116;0,50216154;0,497639099;1
80;1;2;1;1;1;0,536898821;0,388482605;0,631699413;0,359594745;0,398276264;0,574271359;0,282302352;0,618619165;0,412127964;0,682574183;2
31;0;2;1;2;2;0,508349842;0,696036227;0,446201705;0,642961204;0,428104023;0,646138798;0,539857566;0,328196381;0,636623439;0,305011419;3
93;0;1;1;1;1;0,576983715;0,605823592;0,432601591;0,327705945;0,688136633;0,35476323;0,70510837;0,383697515;0,590512604;0,847278241;3
60;0;2;1;1;2;0,782625545;0,59824093;0,265238133;0,405673844;0,812587485;0,589251619;0,523195198;0,319276567;0,695297459;0,723077389;3
54;0;2;1;2;5;0,688505139;0,645772252;0,656808728;0,508097392;0,719640586;0,667743127;0,516819615;0,304157177;0,238017064;0,744696791;3
89;0;2;1;1;4;0,454883667;0,574230256;0,566521404;0,533110457;0,537739852;0,285877022;0,613256497;0,601382303;0,778705588;0,508270308;3
48;0;2;1;2;6;0,536936619;0,786772917;0,512657955;0,640163663;0,756244444;0,736200525;0,526070777;0,353288071;0,401305195;0,722444483;1
47;0;5;1;1;4;0,818966062;0,753126171;0,487499726;0,747690038;0,809165606;0,707304575;0,874271907;0,801650581;0,658342783;0,767971999;3
95;1;2;1;2;6;0,832649461;0,683251913;0,33817604;0,438665794;0,364048298;0,408770897;0,73951326;0,443272532;0,368260144;0,600277561;3
81;1;5;2;3;1;0,441463221;0,703578625;0,11020405;0,635801947;0,760620051;0,336842006;0,712614245;0,251268804;0,316957527;0,208777348;2
75;1;5;1;3;4;0,241892128;0,507701099;0,063232473;0,375821558;0,78038511;0,08445127;0,467988633;0,222424649;0,16115576;0,150793625;2
22;1;2;1;1;1;0,658318709;0,607592227;0,250236359;0,836680243;0,801323821;0,889451975;0,354045846;0,774946296;0,581210935;0,577800344;2
66;1;5;2;2;3;0,331765758;0,317450754;0,111889197;0,267682934;0,593378827;0,249412933;0,542830934;0,445102892;0,194823334;0,3435682;1
46;1;2;1;3;1;0,600916531;0,488203513;0,362042039;0,539470311;0,404454545;0,58558041;0,55806034;0,488464412;0,61947241;0,425506947;3
39;1;2;2;1;5;0,717506458;0,580013093;0,441783195;0,529838154;0,653911628;0,612097848;0,614502768;0,396078004;0,081183728;0,68919341;1
95;0;2;3;1;3;0,266646125;0,297932337;0,278902433;0,39076909;0,354986807;0,383488887;0,438690213;0,213580132;0,423591717;0,105794403;1
35;1;2;1;2;3;0,760585596;0,443310361;0,773919139;0,760624844;0,629631041;0,729548186;0,577288212;0,934065307;0,607526101;0,421982877;3
64;0;1;1;2;1;0,842985223;0,70256575;0,560547975;0,776552626;0,80146127;0,813931333;0,836448909;0,671842115;0,956005311;0,701730123;3
86;0;2;1;2;3;0,370692837;0,766267085;0,448980144;0,547901447;0,743064927;0,439625866;0,753326973;0,471498279;0,164234345;0,821896319;1
36;0;4;1;3;1;0,8465234;0,761965835;0,299175924;0,232152071;0,764374437;0,583257713;0,713010213;0,567168435;0,628297945;0,49636274;1
55;1;2;1;2;4;0,71411957;0,478303948;0,418211338;0,643205013;0,945171067;0,653585818;0,532299791;0,359063007;0,355027673;0,649295368;3
49;0;2;1;3;2;0,853192461;0,724149656;0,792581587;0,878146389;0,916571872;0,792566291;0,874213867;0,561242012;0,727216901;0,659289102;2
59;0;2;3;3;4;0,781730416;0,948184873;0,444584786;0,692329523;0,786634225;0,864374626;0,920485144;0,744673037;0,836341495;0,688944457;2
30;1;2;1;3;2;0,42300971;0,620716074;0,543500903;0,531473566;0,772487301;0,773587041;0,344626259;0,862080765;0,669514144;0,457429654;3
30;0;2;1;1;1;0,635895754;0,861422231;0,439494435;0,7638613;0,374294323;0,520766871;0,609145252;0,201372312;0,634346604;0,780831271;2
39;1;2;1;2;1;0,48126145;0,742592273;0,68094489;0,594939915;0,880153644;0,753008641;0,437127501;0,767760669;0,894739999;0,723847275;3
36;1;3;1;3;2;0,357505818;0,414223494;0,496080994;0,69061584;0,821765029;0,911443987;0,422752462;0,959271042;0,620420202;0,762961008;3
84;0;2;1;3;3;0,770232507;0,962888814;0,450639531;0,657208682;0,507402215;0,756408603;0,772123913;0,711067047;0,834575706;0,522155433;3
47;1;2;1;2;4;0,827085662;0,584256848;0,299359978;0,677906501;0,362103966;0,600862997;0,635700029;0,71790821;0,453455827;0,62439745;1
46;1;2;3;2;3;0,310053359;0,755317012;0,484186175;0,609812054;0,540416405;0,574363799;0,713529667;0,557374332;0,633420132;0,364012581;2
70;1;1;2;1;2;0,543239441;0,757359744;0,717840551;0,286090203;0,481750065;0,803749484;0,747228908;0,183606555;0,219313841;0,617151874;2
52;0;2;1;2;3;0,823210831;0,838029202;0,274608537;0,801470196;0,741495987;0,88403963;0,755777944;0,653005476;0,755209366;0,409036028;1
89;1;2;2;1;5;0,674892623;0,536046774;0,725149078;0,54005474;0,352379054;0,499405335;0,451104786;0,308561348;0,484865352;0,651149324;2
50;1;1;2;3;1;0,580992766;0,769856801;0,491692457;0,640041832;0,661457684;0,764326301;0,886743004;0,847544068;0,906758097;0,782733581;2
89;1;2;1;1;3;0,748861053;0,244068923;0,38319824;0,790376818;0,522962091;0,595763925;0,577449246;0,483092277;0,190286336;0,615976575;3
71;0;2;3;1;4;0,75205055;0,675859046;0,494428794;0,305425649;0,780676005;0,495958829;0,622620734;0,376944426;0,600250514;0,524298312;3
78;0;5;3;2;1;0,611549779;0,2521485;0,116854645;0,432251036;0,586318756;0,529023806;0,752348461;0,262700329;0,287202377;0,234887876;1
49;0;2;1;3;3;0,908602532;0,747338259;0,669100726;0,663350515;0,706960745;0,835455899;0,763963616;0,572975984;0,739317582;0,788298013;2
56;1;3;1;3;2;0,393764188;0,261535882;0,817134125;0,560640991;0,681618117;0,463187117;0,404706992;0,494818884;0,659032676;0,637335601;3
58;1;4;2;3;1;0,744492794;0,927886725;0,689692866;0,857140043;0,763361785;0,789242614;0,888032205;0,657664603;0,736686255;0,604823881;1
61;1;3;1;3;1;0,880735544;0,594068805;0,430358235;0,87575064;0,899749391;0,612714063;0,722165083;0,462832284;0,51239245;0,400417502;1
38;0;2;1;3;2;0,889873473;0,538872958;0,616249342;0,733654549;0,71813755;0,860265578;0,875466148;0,713979597;0,783095096;0,693332304;3
64;1;2;1;3;1;0,656091646;0,792371501;0,332961205;0,610094912;0,678652726;0,811892682;0,704383551;0,87751003;0,911185003;0,828560708;2
67;0;2;1;2;1;0,748201697;0,316284059;0,30600015;0,522033969;0,711628427;0,739507118;0,646407615;0,60752953;0,163070596;0,52926611;2
23;0;2;1;2;2;0,66520637;0,739609744;0,466403783;0,34759095;0,692310003;0,617151191;0,259558388;0,317575664;0,271382024;0,608743941;2
91;0;2;1;1;3;0,260732239;0,518812738;0,492257577;0,6451863;0,641932332;0,484137369;0,648529107;0,506919929;0,242090201;0,531286615;3
27;1;3;1;2;1;0,66427206;0,562629147;0,209032678;0,824620747;0,912082409;0,600039591;0,706753628;0,811765974;0,65099594;0,736289013;1
32;0;2;1;2;4;0,885525103;0,860005128;0,576283619;0,934766743;0,710547137;0,806044892;0,794957828;0,889569272;0,539152925;0,599028086;3
44;1;2;2;2;2;0,503079557;0,545465753;0,430117946;0,428502532;0,529227179;0,588192203;0,567093138;0,135323128;0,732931588;0,630201538;1
66;0;2;1;2;3;0,88331518;0,634179556;0,339573742;0,54745357;0,694610691;0,386385211;0,526587557;0,304260762;0,401521777;0,790697704;3
33;1;2;1;1;6;0,560478977;0,297740197;0,573779036;0,739492855;0,501444287;0,635237212;0,662278023;0,529960463;0,468322411;0,374351147;1
69;1;5;1;2;1;0,468759027;0,270290488;0,13037164;0,33999277;0,713553319;0,209216439;0,582280775;0,335806361;0,274615321;0,254325441;2
93;1;5;1;1;1;0,314172373;0,278629136;0,144830193;0,225551658;0,377581202;0,124461819;0,591051252;0,098029702;0,034119688;0,224259247;2
44;1;2;1;2;1;0,213508933;0,574022559;0,346196161;0,410549367;0,642165736;0,514099406;0,648556154;0,526214825;0,828127852;0,48560317;2
46;1;2;1;1;3;0,569514176;0,58795968;0,582358732;0,711705003;0,560697433;0,475342943;0,542004778;0,576431658;0,322419058;0,456189499;3
72;0;1;2;1;5;0,569237519;0,568783222;0,649349974;0,435101174;0,421728353;0,563996875;0,514784183;0,632201342;0,833238631;0,607654258;3
92;1;4;1;1;4;0,468939741;0,810058439;0,586720282;0,27007553;0,700175397;0,469240015;0,491020649;0,178221021;0,307893599;0,441399072;1
41;0;2;1;3;4;0,948057305;0,947109281;0,653372749;0,819887954;0,628698682;0,81396187;0,849000011;0,767335776;0,971318604;0,766579336;3
71;1;5;1;1;2;0,130704892;0,698036048;0,555441067;0,58368518;0,545448518;0,714561563;0,546904786;0,174001559;0,400390707;0,664295402;3
80;1;2;1;3;2;0,727035991;0,973212898;0,520802412;0,888289896;0,862513989;0,766078664;0,911838525;0,534870143;0,838535508;0,670967143;3
59;0;2;1;1;2;0,440438475;0,51966874;0,545487646;0,439003525;0,580167672;0,705187225;0,53678342;0,622779008;0,39301315;0,816098223;3
92;1;2;1;2;1;0,470576227;0,47534242;0,462353524;0,263557562;0,411111554;0,458314417;0,375397992;0,030016755;0,597113418;0,403440714;1
93;0;2;1;2;5;0,60835028;0,388577663;0,339206994;0,619325945;0,514657919;0,487862944;0,784045839;0,525145024;0,62126397;0,452200307;3
54;0;2;1;1;2;0,691003598;0,557563304;0,48513089;0,440632208;0,645194481;0,585923195;0,623375359;0,374152851;0,598625387;0,431615218;3
50;0;1;1;1;4;0,918538895;0,284563053;0,519925229;0,656702691;0,320258316;0,925111525;0,809234663;0,903539884;0,722607152;0,278541544;1
77;0;2;1;1;5;0,432844028;0,868550397;0,43399976;0,564596236;0,519808312;0,569017846;0,616863228;0,517856505;0,523201547;0,838306682;2
91;0;2;2;2;4;0,716820802;0,601129426;0,387498953;0,57219953;0,391341745;0,684009866;0,564261653;0,346457943;0,883795984;0,488322289;2
51;1;2;1;2;4;0,834940727;0,83391569;0,453703198;0,595459042;0,637046246;0,36617172;0,305284826;0,601743834;0,75588983;0,538301317;3
90;0;1;1;1;2;0,568934981;0,287305448;0,566832141;0,410952581;0,405110837;0,411821438;0,472941525;0,611717935;0,432353483;0,556665663;2
52;1;1;1;2;1;0,456600636;0,631435406;0,241182464;0,517512663;0,664328097;0,379084933;0,587669128;0,637754784;0,291240982;0,448141628;1
37;0;2;1;1;2;0,414429092;0,233446278;0,378450399;0,46341159;0,446469691;0,460666457;0,331288475;0,366991998;0,66427176;0,555978954;3
82;1;1;3;2;1;0,180717392;0,481979646;0,068183527;0,33518823;0,513276211;0,612951019;0,635571632;0,175274149;0,242672718;0,208609236;1
35;1;2;1;2;3;0,680116163;0,633460417;0,462365341;0,38739571;0,423712498;0,449898514;0,456614687;0,535314003;0,627520988;0,243723108;3
39;1;2;1;3;2;0,841010595;0,854604954;0,383206685;0,739053205;0,60835072;0,652439481;0,785923518;0,574600928;0,913052903;0,772171054;2
38;0;2;1;2;1;0,322850121;0,776253679;0,709193607;0,197665698;0,500010223;0,5643572;0,387542832;0,593096363;0,46069056;0,470288623;2
81;0;1;1;1;4;0,357996197;0,430620226;0,164225907;0,438062306;0,497838375;0,488413911;0,550317496;0,517270727;0,316522599;0,24547113;2
20;0;2;3;2;3;0,644940367;0,863869154;0,474566834;0,469534955;0,379345687;0,33031344;0,532965996;0,544968193;0,341057024;0,661282511;3
44;0;2;1;2;4;0,628382256;0,447056753;0,758045119;0,575758768;0,394651257;0,351467577;0,506559488;0,462739257;0,63278468;0,517990337;2
55;1;2;1;2;5;0,822850321;0,554522394;0,395607597;0,742881244;0,783897585;0,438045759;0,503879435;0,495807993;0,196428195;0,699753845;3
92;1;2;1;2;3;0,421367081;0,735309003;0,752320484;0,515116709;0,59163469;0,663728169;0,482992983;0,173921365;0,38516298;0,56280777;1
77;0;5;1;2;2;0,504967428;0,440052589;0,082353476;0,143639984;0,665442435;0,38576767;0,738792017;0,31446621;0,181180252;0,226126579;1
35;0;2;1;1;2;0,357136278;0,567137253;0,56633597;0,61012231;0,69684507;0,646983115;0,408204765;0,329789176;0,582562719;0,489305238;3
33;0;2;1;2;2;0,584991374;0,669550153;0,469580632;0,503200864;0,380404081;0,640849821;0,648178081;0,636001955;0,59713975;0,538211315;3
86;0;5;1;2;2;0,331419261;0,25910241;0,157414468;0,337787033;0,602048211;0,186273932;0,586844605;0,369730574;0,240197722;0,456311376;1
68;0;2;1;3;2;0,444932954;0,69520478;0,45367088;0,665611311;0,381399811;0,427044461;0,610254128;0,46619394;0,375323365;0,603610099;1
84;0;2;1;2;2;0,569833396;0,360105555;0,129477879;0,415338512;0,64871768;0,296384499;0,484603672;0,379335409;0,454204772;0,440376358;2
36;0;2;1;1;4;0,236069469;0,310068353;0,434274998;0,276913815;0,267159844;0,378148837;0,33530249;0,368817489;0,123109055;0,409925402;3
29;0;2;1;2;2;0,350726364;0,774032863;0,225763622;0,451548522;0,61390481;0,479789324;0,406810018;0,819612628;0,678670175;0,241396495;2
34;0;5;1;2;2;0,532764698;0,514155566;0,584313489;0,403609186;0,505226761;0,39818267;0,447914884;0,169653994;0,350982703;0,485079077;3
74;0;2;2;1;3;0,623580077;0,723652288;0,317683345;0,505480678;0,730863898;0,334810983;0,510911882;0,261415814;0,104932096;0,538829839;1
86;0;5;1;1;3;0,160777626;0,578866764;0,097690589;0,476974906;0,660399393;0,113049071;0,612335101;0,21621272;0,217473578;0,256977551;2
33;0;5;2;1;3;0,611624551;0,470406604;0,418061462;0,752428023;0,583981841;0,521231293;0,364641618;0,313032579;0,585071651;0,734203821;2
77;0;1;2;1;1;0,203462339;0,364768978;0,029959837;0,329032705;0,781505341;0,169402917;0,711943522;0,143213083;0,130099623;0,266523519;3
81;1;1;1;2;4;0,318540207;0,022073003;0,049513277;0,211192706;0,680336559;0,478641269;0,667669635;0,269140697;0,138577037;0,265480945;2
57;1;3;1;2;1;0,644695774;0,299616684;0,617022584;0,388704346;0,937669423;0,671103523;0,527258222;0,851602301;0,828146421;0,744430042;3
52;1;3;1;3;1;0,48902523;0,525417496;0,185002136;0,454410767;0,877227204;0,66077064;0,691983729;0,800415255;0,776711037;0,648892971;2
21;1;2;1;2;1;0,393804755;0,731246299;0,910175706;0,710353905;0,67809735;0,709935009;0,716883995;0,715030712;0,622360959;0,703218662;3
81;1;1;1;2;4;0,437596602;0,413836137;0,294211541;0,567038269;0,760222366;0,558763114;0,687925125;0,280202522;0,202080166;0,360784148;1
60;1;2;1;1;1;0,812183996;0,579344061;0,617916341;0,538021871;0,525633269;0,635513229;0,696536467;0,588639409;0,556311925;0,335350133;1
29;0;2;1;2;3;0,373440555;0,475656397;0,411001386;0,573215072;0,266351401;0,619010064;0,551765604;0,412622877;0,329164107;0,533571478;3
74;1;2;1;1;5;0,806106353;0,454259645;0,356910618;0,581397212;0,509578352;0,427535051;0,715418781;0,822629386;0,566230295;0,238627832;1
29;0;2;1;1;3;0,437399479;0,715065371;0,427705512;0,488037707;0,462896241;0,396328956;0,667252338;0,603211074;0,42993684;0,567864245;3
21;0;2;1;3;4;0,605583242;0,777647151;0,650018875;0,598597141;0,438661548;0,48935953;0,667634062;0,255506784;0,397169783;0,667945429;2
52;1;2;1;3;2;0,790329611;0,858463826;0,815063093;0,82656319;0,6798332;0,879524957;0,745473263;0,545229865;0,670709634;0,645613027;2
49;1;2;1;2;6;0,580333413;0,444497507;0,463222045;0,304160947;0,376605629;0,689755399;0,689298515;0,251953874;0,449091888;0,460226374;1
87;1;2;3;2;1;0,584515743;0,634426467;0,412868797;0,530752391;0,463715885;0,582880813;0,663040456;0,397536691;0,251723334;0,765246646;1
58;1;2;1;1;3;0,446898014;0,602649073;0,593847477;0,385847688;0,414344899;0,508126845;0,515898244;0,451517417;0,264418056;0,15631281;3
58;1;2;1;2;4;0,801861999;0,506677328;0,544874478;0,566732289;0,729145584;0,725535124;0,667098399;0,375799669;0,477315725;0,511106343;2
22;0;2;3;2;4;0,554656576;0,187133973;0,364527068;0,443465548;0,387699443;0,630402575;0,489143735;0,48604128;0,309336323;0,476540963;1
51;0;2;1;1;2;0,849832558;0,904731959;0,883239303;0,647609303;0,637237062;0,860037566;0,876582697;0,640777568;0,723081157;0,568757151;2
91;1;5;2;1;6;0,27913809;0,608549034;0,510087723;0,564755825;0,568041436;0,552856285;0,499111084;0,483442354;0,394793103;0,762927216;3
92;1;2;2;2;4;0,603942207;0,713021366;0,724442523;0,494322286;0,711523657;0,776328364;0,660253914;0,314611129;0,502027769;0,506476069;3
95;0;1;1;1;4;0,414051253;0,336713905;0,708581185;0,23372584;0,549957417;0,669889485;0,485714425;0,487147208;0,159398622;0,736808214;3
44;0;2;1;2;3;0,621367201;0,376069743;0,126374937;0,531252832;0,647285536;0,433602908;0,530603701;0,518460791;0,378017014;0,77254814;3
74;1;2;3;2;6;0,519478672;0,745722646;0,491200091;0,465436408;0,440814812;0,253559385;0,725636489;0,723169182;0,395663052;0,656278687;3
57;0;2;2;2;3;0,8751654;0,968885649;0,620056889;0,758941966;0,64586291;0,789915107;0,686477364;0,687626233;0,660854244;0,464435318;3
54;0;2;1;3;1;0,943521901;0,968297357;0,395107022;0,811880881;0,789387665;0,704378278;0,785554228;0,518953645;0,926819772;0,437132434;3
77;0;2;1;2;2;0,257978982;0,928116577;0,565373743;0,497409923;0,327380929;0,513227262;0,46951926;0,501024436;0,495086576;0,783047546;1
77;1;1;1;1;1;0,450559917;0,654814339;0,167338684;0,341760777;0,736013255;0,26946821;0,939709058;0,402012909;0,637078376;0,668848441;2
93;0;5;1;3;2;0,192872139;0,528670383;0,215554294;0,21538452;0,689252923;0,32534954;0,44238512;0,207073854;0,178325819;0,396894018;2
52;1;1;1;3;2;0,926501398;0,846453304;0,69175253;0,691111;0,703350212;0,717902217;0,834691555;0,918061496;0,670659755;0,474321976;2
89;1;2;1;2;6;0,478489849;0,707136082;0,809760536;0,379728412;0,509111052;0,488216566;0,408743624;0,516528667;0,63638889;0,314216068;3
