Age;Gender;Job;Area;CitySize;FamilySize;Income;Wealth;Debt;FinEdu;ESG;Digital;BankFriend;LifeStyle;Luxury;Saving;Investments
73;0;4;2;3;2;0.377152937;0.148617674;0.040381501;0.912667583;0.751319614;0.673192187;0.747678659;0.919453615;0.632852972;0.329267082;3
72;1;2;2;1;3;0.349829704;0.376846033;0.12978665;0.596261874;0.478407086;0.264623017;0.749655247;0.621634238;0.509312762;0.325045324;3
27;0;2;1;2;2;0.652330771;0.324947129;0.397703371;0.81656434;0.590487691;0.793060666;0.915882749;0.17859849;0.701744759;0.690578928;2
77;1;3;1;2;2;0.782376877;0.099729736;0.599377071;0.45682019;0.505110527;0.699137323;0.554413946;0.750910013;0.002650461;0.27672997;2
79;0;4;3;2;1;0.468759027;0.901959853;0.657383919;0.684880424;0.654493093;0.569017846;0.771573816;0.637754784;0.718681558;0.686890537;3
49;1;3;1;1;3;0.390393528;0.173278371;0.107562177;0.839368758;0.39542269;0.473821835;0.712597851;0.341445454;0.661564393;0.750952306;2
71;0;1;1;3;4;0.117481374;0.901261759;0.469580632;0.830184744;0.784154002;0.253559385;0.490319745;0.70997192;0.130099623;0.506586269;3
50;1;3;1;2;4;0.411216843;0.148997191;0.130053693;0.591358644;0.652803166;0.894588961;0.518262478;0.331471015;0.613022672;0.524417535;2
40;0;2;2;2;1;0.414257093;0.651364898;0.124709078;0.929379446;0.597744763;0.422908698;0.572845085;0.351159567;0.287202377;0.482502164;2
64;1;2;1;2;4;0.772441923;0.490735944;0.305609584;0.56926081;0.722619431;0.31065298;0.646044457;0.585033711;0.285453486;0.412281313;3
47;1;4;1;1;2;0.54669391;0.576999242;0.190261415;0.676032222;0.538906591;0.346737836;0.800092883;0.371349966;0.284050738;0.228538951;2
36;0;1;2;2;2;0.576655926;0.537603592;0.239323501;0.335502789;0.670986869;0.617687743;0.59386485;0.138377473;0.232431739;0.659821444;3
62;0;2;1;2;1;0.590430929;0.770101234;0.137368195;0.626875236;0.336663428;0.282560752;0.71080134;0.76919994;0.493918743;0.593167259;2
83;0;4;2;2;4;0.48815042;0.300635632;0.345072213;0.382951509;0.710397026;0.43838756;0.572554298;0.549447677;0.508360946;0.593203276;2
41;1;1;2;2;2;0.804596455;0.952378555;0.446377535;0.265911656;0.54536114;0.536250033;0.716181208;0.208378139;0.360664045;0.450466107;3
32;0;3;2;1;2;0.33862671;0.405681962;0.521012976;0.516601602;0.725753168;0.150450859;0.884853653;0.932225019;0.248697776;0.550267766;3
89;0;3;2;1;2;0.575822253;0.655790391;0.171582324;0.421563022;0.633776262;0.40253464;0.429454592;0.600728515;0.547437683;0.819526701;2
42;1;3;2;3;3;0.84066702;0.410643494;0.298830681;0.464855228;0.750852618;0.487340347;0.518859006;0.595598934;0.348363999;0.492528084;3
90;1;3;2;2;6;0.408094056;0.297549914;0.129654279;0.23954165;0.898811171;0.62060853;0.541249443;0.275039856;0.173090976;0.672611319;2
69;1;4;1;1;3;0.200565672;0.77937938;0.51937759;0.760301483;0.880842929;0.552104614;0.796150078;0.683663644;0.305657241;0.389241858;2
47;0;3;2;2;4;0.838459656;0.642257479;0.758802675;0.586583314;0.588036504;0.593536865;0.399725465;0.501932327;0.146064958;0.69640781;1
37;0;2;2;3;3;0.834087562;0.165885324;0.310486651;0.658722776;0.746102524;0.302823222;0.644429037;0.275770179;0.148855441;0.461752284;2
89;0;5;2;1;4;0.829727364;0.364347249;0.330663023;0.510006436;0.652373201;0.757650475;0.646007796;0.293890628;0.316659751;0.580110209;3
58;0;3;2;2;2;0.849028803;0.609127577;0.020993466;0.655803327;0.458867883;0.82849644;0.673685308;0.398738033;0.284078764;0.615908802;1
70;0;2;2;3;1;0.312034406;0.675859046;0.115575691;0.768422487;0.380555504;0.562629955;0.350190837;0.333915689;0.685325283;0.456311376;2
68;1;1;1;2;2;0.2766367;0.868555241;0.65136654;0.50517653;0.613603212;0.573246987;0.491623764;0.696164123;0.27895607;0.31307534;2
77;0;1;3;1;5;0.606317079;0.401040942;0.194300645;0.275476876;0.595894213;0.825004079;0.590695364;0.129511019;0.464353869;0.623302478;3
56;1;2;1;1;3;0.312034406;0.910551289;0.309428845;0.246340056;0.733797164;0.79979108;0.818557124;0.383362371;0.104492207;0.565633899;2
63;1;4;2;2;4;0.58676094;0.644452805;0.282287961;0.524101953;0.790136807;0.772705799;0.686781986;0.251467138;0.369724939;0.704584226;2
64;0;4;1;1;3;0.355191328;0.786292848;0.787587172;0.393375353;0.765363969;0.301392069;0.6960851;0.419758245;0.763372657;0.759786691;2
94;0;2;2;2;3;0.280021511;0.332929743;0.104757358;0.41632228;0.42367402;0.266702236;0.669257718;0.862329406;0.517931154;0.131173225;2
45;0;4;2;1;3;0.520104411;0.952378555;0.391159087;0.496073063;0.467477609;0.235036422;0.469394704;0.326566012;0.72283363;0.660934401;1
63;1;2;1;2;1;0.430055307;0.282525456;0.033133209;0.757688088;0.759884642;0.699659517;0.501574522;0.501932327;0.181574193;0.469988195;2
83;0;3;1;1;2;0.720820814;0.231519617;0.734122044;0.197665698;0.664328097;0.796876765;0.660253914;0.368333217;0.269791396;0.260900837;1
44;0;2;1;2;3;0.138343373;0.504295701;0.468978592;0.508126262;0.722874167;0.397060198;0.567802974;0.580314257;0.184227049;0.510588109;2
40;1;2;2;2;4;0.883531199;0.476527087;0.529433505;0.607587028;0.818529187;0.264407533;0.477593692;0.280642272;0.382754761;0.55757038;2
75;0;4;3;3;3;0.444752741;0.936245315;0.778653423;0.269915442;0.438844544;0.853717326;0.713529667;0.317294979;0.681379527;0.816098223;1
73;0;2;1;1;1;0.349829704;0.66650666;0.629929903;0.522178215;0.431302656;0.493570414;0.731697966;0.501390681;0.605200054;0.705733685;2
81;1;5;2;2;2;0.467371988;0.436119671;0.358427843;0.631389736;0.765868728;0.757095689;0.474855565;0.761875911;0.122794848;0.312103834;2
63;1;3;1;3;2;0.35518499;0.624872649;0.786115892;0.411793497;0.911742653;0.510750091;0.689696328;0.308857231;0.233974193;0.225081084;2
63;1;5;2;3;2;0.554656576;0.665306111;0.100932802;0.503200864;0.380404081;0.641981821;0.686477364;0.227919859;0.513884331;0.043174167;2
43;0;4;2;2;2;0.442742849;0.496891006;0.048522863;0.817882874;0.720956418;0.480148733;0.643968749;0.455008749;0.679562051;0.245566219;2
70;0;4;2;2;1;0.078645905;0.67112124;0.387473805;0.495914145;0.344467351;0.338369128;0.6310154;0.681808803;0.670818848;0.494988174;2
77;0;5;2;1;1;0.293679985;0.326103742;0.636575267;0.689489938;0.398071261;0.337807769;0.933017873;0.224845861;0.758757868;0.629815687;1
30;1;2;1;2;2;0.436485607;0.611899623;0.683053627;0.491480711;0.62764328;0.916346427;0.259958265;0.803281869;0.320349347;0.688195892;1
92;1;4;1;2;3;0.48902523;0.795178605;0.181139907;0.313959185;0.824185964;0.676033411;0.6947695;0.543709943;0.63278468;0.435831409;1
87;0;3;2;2;2;0.435131017;0.288723831;0.690841424;0.860655733;0.787135439;0.248111632;0.635476835;0.428328565;0.823208943;0.437167207;1
85;0;3;1;1;1;0.496208254;0.525246087;0.338184036;0.11659843;0.305119971;0.921813787;0.477593692;0.778898508;0.079595501;0.763201901;3
61;0;2;2;2;2;0.430055307;0.679158723;0.080470305;0.453761867;0.488412695;0.273903882;0.773779309;0.20286201;0.31484111;0.356931177;3
58;1;4;2;3;1;0.792576466;0.583877179;0.128583664;0.661072517;0.704413154;0.351467577;0.516819615;0.637754784;0.475473187;0.661282511;1
75;1;5;1;2;4;0.434687369;0.248163927;0.068183527;0.370026184;0.534944019;0.882357878;0.804113882;0.462293152;0.637445311;0.447436585;2
54;1;3;1;3;3;0.630854317;0.61067532;0.432346946;0.244256482;0.58067519;0.600677949;0.421275914;0.455041476;0.497568023;0.493847903;3
31;1;3;2;3;2;0.799361646;0.604600937;0.129654279;0.639603494;0.652920827;0.594878146;0.477593692;0.152273089;0.310794107;0.53303978;2
88;1;4;1;2;2;0.236968038;0.718988557;0.115908053;0.397572122;0.646477752;0.530539627;0.672626245;0.271851937;0.553977765;0.267458454;2
76;0;3;2;2;3;0.710408046;0.638934788;0.190261415;0.619106165;0.719584654;0.336842006;0.878739626;0.495807993;0.390709343;0.664824646;1
49;1;3;1;2;2;0.72740862;0.853046608;0.691745156;0.392863451;0.724423907;0.630682671;0.855052329;0.2637641;0.581900316;0.407665519;3
78;0;3;1;3;2;0.833012604;0.683122231;0.331595945;0.237255522;0.667123001;0.578706107;0.451737348;0.696690604;0.586616307;0.765771777;2
30;0;5;1;2;2;0.764413202;0.8655576;0.431789214;0.259155294;0.631635469;0.351386467;0.491760417;0.355067784;0.157012907;0.398220065;2
24;1;4;2;2;4;0.298519147;0.896747088;0.393388366;0.617323628;0.655026219;0.553283641;0.4877056;0.524435326;0.462832104;0.509928994;1
80;1;1;1;2;3;0.613213914;0.859638165;0.451658443;0.754837175;0.362805562;0.883409117;0.784608284;0.524738318;0.295150518;0.581138095;1
91;1;3;1;2;1;0.686329854;0.296040713;0.298036168;0.730466723;0.551173964;0.465315509;0.777574331;0.258947595;0.106846814;0.723198685;3
51;1;3;1;2;1;0.272930553;0.650725817;0.209008722;0.301847356;0.260510368;0.588906505;0.408611038;0.070000097;0.545244475;0.488873633;1
56;0;3;2;2;2;0.45051435;0.58795968;0.146070162;0.901400118;0.41598701;0.726883945;0.80547245;0.225254709;0.23125704;0.778917974;3
85;1;1;1;3;5;0.496208254;0.763164845;0.519925229;0.529838154;0.80146127;0.700078881;0.516819615;0.276807661;0.163070596;0.487028931;2
62;1;1;2;2;1;0.692120695;0.382321975;0.478331887;0.565612379;0.533829201;0.448859387;0.596684874;0.149864782;0.08652432;0.485438326;2
64;1;3;2;1;5;0.825848959;0.951034271;0.151587087;0.616682947;0.577644986;0.825509866;0.204215155;0.669465173;0.587782066;0.615915655;2
20;1;4;2;3;5;0.739988772;0.642526185;0.770698708;0.687910285;0.883919292;0.458830387;0.810471823;0.495983447;0.911368299;0.574184748;1
21;1;1;2;2;2;0.623080387;0.478507237;0.550675997;0.822753528;0.341490803;0.367650435;0.459368528;0.195157095;0.683028963;0.707475762;2
82;1;3;1;2;2;0.35565156;0.360793799;0.729851958;0.799808648;0.79205588;0.227924465;0.873095111;0.364452326;0.706841872;0.606579266;1
46;0;3;2;2;2;0.627726366;0.665093286;0.711797133;0.47010065;0.607582518;0.423164449;0.566541524;0.749365778;0.531022035;0.678367291;3
39;1;2;1;2;1;0.773783226;0.331553719;0.431769847;0.592939753;0.90672482;0.631407155;0.699376371;0.33976211;0.337910424;0.628654106;2
67;0;4;2;1;2;0.836163596;0.189643439;0.146411998;0.586512303;0.422992555;0.802867532;0.648372357;0.807088304;0.104081954;0.460680393;2
71;1;2;2;2;1;0.49857776;0.668793316;0.392274355;0.467835842;0.438281434;0.374048675;0.469027464;0.574758267;0.426815099;0.500319258;1
56;1;2;2;3;4;0.224823894;0.463735902;0.214805158;0.487179712;0.791754844;0.773843424;0.711362406;0.674113556;0.768049682;0.625754388;3
48;0;2;2;3;3;0.830047807;0.607867791;0.308588028;0.185410469;0.269851041;0.107658409;0.256440288;0.29516611;0.504407444;0.559596211;2
91;0;3;1;2;5;0.25769257;0.873876408;0.427386406;0.486913776;0.576930914;0.600039591;0.567093138;0.723350567;0.663292382;0.640081378;1
62;0;2;1;1;3;0.78942288;0.211226631;0.278049462;0.527766056;0.466837853;0.26256816;0.880626082;0.697984014;0.58703027;0.206870952;2
51;1;3;1;2;4;0.324432562;0.924610276;0.463690827;0.527743413;0.536296202;0.881339383;0.196304775;0.730815536;0.747516152;0.647277184;1
82;1;1;2;3;1;0.465884959;0.220337188;0.52366349;0.486042913;0.667082128;0.690790803;0.575351881;0.63357902;0.286454899;0.698140658;2
32;1;1;2;1;2;0.690185949;0.250593143;0.429420842;0.450238544;0.413864821;0.341782833;0.810789987;0.264752572;0.192838983;0.817782724;2
28;0;2;2;1;2;0.813642033;0.774745376;0.070518284;0.421755617;0.599902567;0.289750632;0.435943638;0.482359601;0.211176173;0.633898307;1
41;1;2;1;1;1;0.387488096;0.572716348;0.166621697;0.590146922;0.720536163;0.470897448;0.701522202;0.269940495;0.60114826;0.184913153;2
32;1;2;1;2;2;0.70955007;0.5624104;0.581386196;0.369509743;0.875317506;0.457535653;0.492094613;0.723601311;0.520412765;0.634490973;2
40;0;2;2;2;1;0.268621161;0.554685116;0.58198531;0.507711232;0.431907031;0.40853109;0.746364045;0.355828498;0.493952246;0.520536218;1
87;0;1;2;3;2;0.752400015;0.534502637;0.265282642;0.371550695;0.53325442;0.627504191;0.529923856;0.399981285;0.327736165;0.232542454;2
31;1;2;2;2;1;0.504340251;0.632955354;0.01072664;0.342762002;0.43685487;0.257551172;0.644465676;0.274450743;0.761041811;0.513933578;2
92;0;1;1;3;3;0.342021258;0.219063707;0.461881254;0.382241136;0.393509376;0.618807518;0.599140751;0.11676941;0.520995004;0.565232162;3
94;0;4;2;3;2;0.487283149;0.612200693;0.578873444;0.427735646;0.802988294;0.682085967;0.647546707;0.134411871;0.762979535;0.848147674;1
83;0;5;2;2;2;0.668991415;0.728899707;0.618709381;0.693198746;0.600947147;0.37937048;0.861023581;0.389929482;0.3931517;0.623302478;1
22;0;1;2;3;1;0.751160939;0.307827109;0.717933107;0.57219953;0.391341745;0.530608835;0.609145252;0.900105695;0.329164107;0.298020607;3
62;1;4;1;2;2;0.735411971;0.990616675;0.513136647;0.456973677;0.854082028;0.537419137;0.70904424;0.445548627;0.753011139;0.628328069;2
40;1;4;1;2;5;0.765935546;0.199555236;0.729985432;0.5024593;0.633175673;0.751451547;0.872169728;0.416190861;0.486697359;0.695757813;1
26;1;2;1;3;2;0.230535743;0.280702231;0.321066605;0.478473447;0.694008622;0.350936753;0.519613406;0.507335906;0.295763955;0.477320125;3
58;0;4;3;2;2;0.649140685;0.251407685;0.082536762;0.824108661;0.516315968;0.450004887;0.720268135;0.636488668;0.217473578;0.786838607;3
85;0;3;1;1;3;0.836165604;0.551648575;0.402133882;0.377078847;0.201241757;0.519126647;0.661280834;0.192952057;0.552979163;0.445699443;1
76;0;2;1;1;3;0.806155793;0.462992311;0.52845527;0.668002811;0.390963198;0.417305318;0.799829309;0.455588469;0.463712603;0.57970443;3
32;1;3;1;2;5;0.560870958;0.749004551;0.115062101;0.619426188;0.554082783;0.047774455;0.639330125;0.554685388;0.15247072;0.634076154;2
35;1;3;2;2;5;0.77408002;0.894600349;0.243172717;0.209057833;0.415754623;0.895786314;0.847044687;0.478601402;0.176319943;0.699556588;1
80;0;1;1;2;5;0.924553076;0.935913254;0.673136442;0.805701249;0.953674446;0.719526596;0.570777641;0.62237408;0.773600791;0.606764374;2
38;0;4;2;2;3;0.493234409;0.49470157;0.328057717;0.324453512;0.398417365;0.230547077;0.709934132;0.240248082;0.206475902;0.517378625;2
26;0;3;1;2;2;0.67631904;0.54847439;0.585107987;0.799764161;0.54911887;0.753851235;0.559752348;0.773428946;0.704658295;0.642386247;1
75;1;3;2;2;3;0.906045395;0.230329307;0.150909988;0.537293198;0.128477813;0.815262576;0.533223914;0.565863225;0.138713455;0.16980678;3
47;0;3;2;2;2;0.8300377;0.842761748;0.641462141;0.538198401;0.714978203;0.863623751;0.440908974;0.3743846;0.416808763;0.174851772;3
84;1;2;2;1;2;0.561451061;0.836050815;0.480959409;0.618507047;0.54181625;0.640998629;0.648746615;0.536330384;0.787505157;0.605350553;1
77;1;2;2;1;1;0.372983371;0.072145412;0.756736068;0.64219598;0.700877762;0.859339463;0.740576543;0.210473075;0.089357318;0.333489629;1
50;1;3;2;3;1;0.700361692;0.584845453;0.575162106;0.538420621;0.567549407;0.55800194;0.611022267;0.584365826;0.857487766;0.403472836;3
62;0;1;2;1;1;0.538746248;0.441030981;0.183750272;0.65647882;0.609120955;0.52844946;0.778982228;0.69616463;0.838616208;0.587475459;1
33;1;2;2;2;4;0.674821997;0.274284403;0.060840009;0.643415816;0.49663197;0.596641615;0.686699097;0.252812388;0.586058821;0.249189649;2
37;1;3;1;2;1;0.66427206;0.367309719;0.256696399;0.642961204;0.880153644;0.421218147;0.753326973;0.835200233;0.193496857;0.77254814;1
91;0;3;2;3;3;0.113301731;0.569692837;0.58245936;0.438920869;0.502015571;0.580372265;0.567384405;0.659722971;0.252036455;0.417174044;2
47;0;3;1;3;2;0.402421613;0.439269103;0.078622162;0.643657203;0.430677875;0.26946821;0.650772444;0.276807661;0.306725648;0.618553785;2
28;1;1;2;2;4;0.459682491;0.584476381;0.641837768;0.872456896;0.654714541;0.596357015;0.846902326;0.710240459;0.238427013;0.540596299;2
57;1;3;1;3;1;0.120098332;0.881409768;0.086900236;0.396834196;0.651656824;0.666852859;0.560563264;0.379245587;0.310999596;0.455003291;3
86;0;2;1;2;2;0.701413434;0.876849187;0.520964171;0.374628802;0.521961687;0.827597251;0.684866021;0.102229808;0.891154125;0.644888686;3
80;0;3;1;1;2;0.232608131;0.402585016;0.817363586;0.518436056;0.578194763;0.06685889;0.494473409;0.762732644;0.412613855;0.455003291;2
81;1;3;1;1;5;0.765954795;0.686362984;0.789442122;0.714318836;0.420306865;0.684011475;0.295696776;0.292269091;0.35674459;0.653199717;1
77;0;4;1;3;2;0.803299704;0.928116577;0.285784083;0.431293904;0.663173764;0.334810983;0.587669128;0.816515537;0.710050182;0.780147421;2
80;0;1;1;2;3;0.871663385;0.272739012;0.194134602;0.644241583;0.460198991;0.509265966;0.690645154;0.229649826;0.159099583;0.260168609;1
44;1;1;1;2;4;0.398449927;0.569747046;0.441061951;0.151951962;0.63652864;0.667743127;0.711983713;0.2319607;0.516523493;0.176566992;1
91;0;3;2;1;2;0.417634573;0.535845201;0.348460361;0.813458555;0.376476936;0.655307009;0.446917439;0.609004496;0.113084946;0.499099126;2
86;1;4;2;2;3;0.189521712;0.584256848;0.11023382;0.461609746;0.715207578;0.807965154;0.630190407;0.809809565;0.206212295;0.484205826;1
30;1;2;2;2;1;0.795542169;0.601148273;0.446341797;0.412900321;0.743625263;0.749795086;0.638343496;0.634824889;0.539993144;0.424345058;3
35;0;4;2;2;5;0.723174964;0.385453066;0.437270766;0.208673627;0.500973577;0.451319942;0.730898134;0.045297083;0.302161444;0.082681636;3
68;0;3;2;3;1;0.582882716;0.431678983;0.493560047;0.487464625;0.489815139;0.445927562;0.51113065;0.662487478;0.571385674;0.800731441;2
84;0;2;1;3;4;0.807316357;0.425331162;0.410245592;0.596090143;0.57095281;0.20843635;0.550202996;0.631986913;0.789018686;0.540366501;2
25;1;3;2;2;1;0.361317856;0.562678913;0.378671472;0.435990352;0.899932361;0.47732292;0.59767955;0.693204091;0.406076547;0.670014768;3
24;1;1;1;2;2;0.904973737;0.617554827;0.426449027;0.336944084;0.754685136;0.629744407;0.574018181;0.57555096;0.357712259;0.373570494;1
46;1;2;2;1;1;0.701760978;0.602108237;0.646404196;0.760852782;0.438720825;0.248111632;0.575781326;0.341319117;0.937945483;0.500133066;1
37;0;3;1;1;4;0.593489707;0.181091561;0.61441104;0.270889575;0.64230751;0.847828552;0.350739103;0.734728773;0.143511102;0.685000911;3
59;1;1;2;1;4;0.668737504;0.533803849;0.103147893;0.491480711;0.761307052;0.409844059;0.407965521;0.445122105;0.473501351;0.775704393;2
66;1;2;1;2;4;0.373263278;0.358670419;0.474629034;0.461951001;0.505530701;0.802890047;0.52833474;0.495036361;0.509106776;0.517522633;3
68;0;4;1;1;1;0.524429976;0.699017154;0.623345201;0.778961331;0.921322632;0.553427886;0.233043841;0.480664309;0.268355452;0.356278906;3
42;1;4;2;1;2;0.831037771;0.345207357;0.52374569;0.313213959;0.406402441;0.452680312;0.902501335;0.170037614;0.207056769;0.640755258;2
58;0;1;2;3;1;0;0;0;0.310995019;0.341615474;0;0.507358995;0;0;0;2
56;1;1;2;3;5;0.500143331;0.222069528;0.308604062;0.488459077;0.733756296;0.573523299;0.543243045;0.600728515;0.921119768;0.592590367;2
30;0;1;1;3;2;0.935984327;0.542258025;0.005541687;0.572628668;0.404970172;0.86554589;0.629181485;0.710325101;0.302897857;0.420886127;2
51;0;2;2;2;2;0.377032304;0.634782983;0.116916691;0.167951119;0.647523145;0.772705799;0.686781986;0.351029452;0.649963;0.490898418;2
77;1;3;3;2;1;0.462960874;0.334576779;0.374650595;0.629625575;0.251659693;0.66977206;0.754563058;0.338629559;0.309490139;0.513140236;1
23;1;1;1;1;5;0.270494082;0.342898997;0.4219153;0.81603749;0.503634474;0.423687725;0.667537506;0.073211674;0.625827984;0.824082989;2
77;0;2;2;1;5;0.757088616;0.534517804;0.691969455;0.608570895;0.513715293;0.792995161;0.45086483;0.541491113;0.729329759;0.154700114;1
36;0;3;2;2;3;0.766997337;0.219099866;0.081515558;0.524781356;0.463423966;0.108555149;0.509329417;0.767063358;0.126334853;0.684271315;2
95;1;5;2;2;3;0.628788819;0.79164123;0.642879186;0.529778282;0.653085351;0.310262438;0.718387546;0.711372506;0.768390429;0.620718073;2
74;0;3;1;2;1;0.873386387;0.615157956;0.261146803;0.567781814;0.787629826;0.611239537;0.733659147;0.387110035;0.853478358;0.365962466;2
53;1;1;1;3;1;0.373440545;0.684959553;0.031003466;0.783236532;0.583027932;0.445746402;0.598900547;0.551239832;0.350424966;0.600583248;3
24;1;1;2;2;2;0.851070074;0.729496364;0.116854645;0.33518823;0.664328097;0.612632992;0.364641618;0.125565006;0.242090201;0.357802583;1
71;0;4;2;2;2;0.622540014;0.350891625;0.428879197;0.466325346;0.436640028;0.669377086;0.335039125;0.239287101;0.856649258;0.739601595;1
59;0;3;1;1;6;0.393246972;0.528054306;0.408906458;0.503253362;0.676518876;0.265925019;0.776819536;0.13619041;0.121639137;0.585920826;3
92;1;2;2;2;2;0.720540423;0.536065727;0.728338743;0.675152557;0.63898647;0.374096394;0.787945234;0.366007527;0.152010816;0.648670215;1
87;1;3;2;2;2;0.395360556;0.469874204;0.017850166;0.371550695;0.725168909;0.780952544;0.765706237;0.193038178;0.632111676;0.572925814;1
92;1;2;1;2;2;0.840322878;0.38956114;0.230229526;0.448881047;0.669813378;0.481742385;0.7896045;0.303508296;0.891787078;0.315721231;2
60;0;3;2;2;2;0.578225445;0.309329051;0.349646549;0.543256061;0.593654531;0.763298341;0.449715641;0.105202503;0.901392779;0.779352379;1
66;0;4;2;2;4;0.469883376;0.875082063;0.526017037;0.419502961;0.734204738;0.380794273;0.47556899;0.808616752;0.927248319;0.524961937;2
66;1;1;1;2;1;0.170627537;0.355690529;0.513895554;0.484447065;0.43465299;0.431465513;0.72609232;0.354557008;0.579148643;0.073164807;2
95;1;2;2;1;2;0.748201697;0.298511336;0.549007569;0.640346797;0.686235596;0.209216439;0.59417663;0.60724208;0.752656459;0.448141628;2
89;1;4;1;2;3;0.638104532;0.675726693;0.636575267;0.693335289;0.797842206;0.538369226;0.572009978;0.477380926;0.851196388;0.323914498;2
85;1;1;1;1;4;0.776105347;0.289661678;0.59872657;0.598360638;0.241510057;0.636904306;0.78171518;0.156826991;0.445590101;0.633452295;3
54;0;3;1;1;3;0.840922571;0.334131435;0.110971798;0.537936123;0.615458426;0.807146386;0.794654537;0.500084682;0.163660383;0.59482436;2
75;1;1;1;2;6;0.683759913;0.667148177;0.319585019;0.741160486;0.746158199;0.273903882;0.270568173;0.719768249;0.872970565;0.200718283;3
62;1;3;1;3;3;0.279838137;0.475267893;0.615008545;0.350038188;0.51455902;0.278696123;0.762884229;0.390831994;0.177455629;0.606223462;2
82;1;3;2;2;2;0.91797051;0.653137054;0.30483078;0.402494948;0.418824708;0.832346453;0.383987843;0.286174567;0.162759771;0.538081022;2
92;0;3;1;1;3;0.659875586;0.792535996;0.211813788;0.708541972;0.624720255;0.272165423;0.484005421;0.170343895;0.344247488;0.410773796;1
62;1;3;2;2;4;0.245234004;0.420253322;0.232524757;0.343579398;0.80810629;0.169609208;0.592167609;0.322848629;0.273715139;0.524676186;3
73;1;4;3;3;1;0.734622931;0.89187802;0.572671139;0.794996123;0.801630936;0.632403331;0.388048732;0.527027003;0.688021769;0.212362082;2
85;0;3;1;1;1;0.508243164;0.684790823;0.673319978;0.295605194;0.529880452;0.57417483;0.485293121;0.19035617;0.209785364;0.748063482;3
26;0;2;2;2;2;0.457872813;0.351223636;0.127468727;0.497266057;0.60637557;0.258169505;0.586145408;0.221194535;0.357574904;0.574184748;2
54;1;1;2;1;2;0.298340525;0.874598733;0.351331528;0.353906342;0.456803304;0.346366821;0.534651353;0.457102015;0.571385674;0.629862416;2
79;1;2;3;2;1;0.728429967;0.747356174;0.565120335;0.63369418;0.561448312;0.574591588;0.540029091;0.343278934;0.285483698;0.449320311;3
36;1;4;2;2;2;0.331765758;0.782040927;0.84701599;0.845043793;0.349753297;0.113049071;0.228198534;0.464482361;0.571866839;0.28497582;1
68;1;4;2;2;1;0.510012691;0.451321736;0.130777458;0.315387602;0.292835471;0.568098102;0.57507206;0.742203136;0.772234268;0.35330808;3
75;1;1;2;1;1;0.463394458;0.624196991;0.696523763;0.355009972;0.48274309;0.397973064;0.658909136;0.592257899;0.637105741;0.444511475;2
92;1;1;1;1;1;0.160649999;0.604726583;0.589446915;0.316008015;0.717882367;0.629198047;0.775494125;0.410367575;0.546683703;0.226258925;2
62;0;2;2;3;2;0.892517686;0.959945933;0.580246786;0.516370995;0.567209015;0.257127214;0.587307597;0.443351495;0.357249513;0.378461731;2
73;1;2;2;3;2;0.438747792;0.829630362;0.175956381;0.376566767;0.584401333;0.687117311;0.696789845;0.505494977;0.478656853;0.633452295;2
61;1;1;1;2;1;0.434048778;0.43179849;0.080470305;0.312502808;0.196964542;0.484533848;0.721843139;0.177223909;0.203249883;0.628128032;2
24;1;5;1;2;3;0.549076599;0.596789577;0.436390654;0.339099163;0.625587442;0.804599471;0.54637002;0.37780023;0.576184233;0.25651094;3
37;1;2;1;2;5;0.120098332;0.671458569;0.344762228;0.519589741;0.416463457;0.332059676;0.575351881;0.778190989;0.284294221;0.424573583;2
61;1;2;2;2;2;0.149313541;0.750620803;0.473234763;0.64406437;0.454174025;0.625988553;0.436512425;0.298933884;0.434540824;0.408307981;2
20;0;2;2;3;4;0.446309281;0.126833122;0.463802345;0.858718151;0.508184775;0.484197071;0.469514126;0.860222324;0.853478358;0.581475877;3
27;1;2;1;1;5;0.152106562;0.797847291;0.119659453;0.893197648;0.547021793;0.538352312;0.900331705;0.191557062;0.52442878;0.494326226;2
60;1;2;1;2;3;0.729295145;0.29058122;0.03293046;0.523637527;0.564359634;0.40721052;0.892720695;0.611070444;0.966831127;0.780393329;1
36;1;2;2;2;4;0.908996621;0.610524025;0.15635114;0.658462217;0.751625508;0.646395661;0.281756199;0.223491989;0.401480522;0.309756806;3
28;1;2;2;2;1;0.972558128;0.94540779;0.466424003;0.420980429;0.518671516;0.362862054;0.304487552;0.167614421;0.236356372;0.364109777;2
21;1;1;1;3;2;0.270766767;0.523473237;0.188136585;0.709471799;0.727867488;0.779472969;0.556582775;0.338226751;0.272538621;0.254220108;2
22;1;1;1;1;2;0.109262599;0.514168779;0.662751959;0.358897272;0.496019254;0.385576241;0.657982977;0.238811328;0.937487297;0.149938552;2
76;0;4;2;2;1;0.966525235;0.867041356;0.146759153;0.229884646;0.422785845;0.936414737;0.547705025;0.331525057;0.88230647;0.686967289;1
59;0;3;2;2;2;0.410796374;0.604993888;0.853357567;0.560209139;0.593308534;0.585481871;0.515827626;0.226868918;0.931574496;0.69380282;2
95;0;3;2;1;6;0.888695;0.395641568;0.750993124;0.445218539;0.403043432;0.64971728;0.857211711;0.547379501;0.140887109;0.748702583;2
64;1;3;2;2;1;0.590430929;0.637150523;0.761850517;0.859253315;0.573287693;0.66737775;0.961633548;0.114225987;0.849183163;0.612728656;1
